,customer_id,registered_date
249806,C591094L,2022-05-23
249807,C591094L,2022-05-23
249809,C591094L,2022-05-23
249810,C496194L,2022-05-15
249811,C496194L,2022-05-15
249812,C496194L,2022-05-15
249813,C496194L,2022-05-15
249814,C496194L,2022-05-15
249815,C496194L,2022-05-15
249816,C496194L,2022-05-15
249818,C741044L,2022-05-09
249822,C968998L,2022-05-04
249823,C144273L,2022-05-01
249825,C144273L,2022-05-01
249828,C331153L,2022-05-28
249833,C168062L,2022-05-25
249834,C496196L,2022-05-02
249850,C461551L,2022-05-07
249851,C152073L,2022-05-15
249852,C152073L,2022-05-15
249853,C152073L,2022-05-15
249854,C152073L,2022-05-15
249855,C152073L,2022-05-15
249856,C152073L,2022-05-15
249857,C152073L,2022-05-15
249858,C152073L,2022-05-15
249859,C152073L,2022-05-15
249860,C152073L,2022-05-15
249861,C152073L,2022-05-15
249862,C152073L,2022-05-15
249863,C152073L,2022-05-15
249864,C152073L,2022-05-15
249865,C152073L,2022-05-15
249866,C152073L,2022-05-15
249867,C152073L,2022-05-15
249868,C152073L,2022-05-15
249869,C152073L,2022-05-15
249870,C980245L,2022-05-27
249871,C764661L,2022-05-25
249872,C764661L,2022-05-25
249881,C359287L,2022-05-17
249882,C359287L,2022-05-17
249884,C350113L,2022-05-18
249886,C792082L,2022-05-17
249896,C403956L,2022-05-25
249897,C371262L,2022-05-24
249898,C371262L,2022-05-24
249899,C371262L,2022-05-24
249900,C371262L,2022-05-24
249901,C371262L,2022-05-24
249902,C371262L,2022-05-24
249927,C589212L,2022-05-06
249928,C589212L,2022-05-06
249929,C589212L,2022-05-06
249930,C589212L,2022-05-06
249936,C363284L,2022-05-05
249937,C363284L,2022-05-05
249943,C260466L,2022-05-16
249961,C416140L,2022-05-18
249962,C416140L,2022-05-18
249963,C416140L,2022-05-18
249964,C416140L,2022-05-18
249965,C416140L,2022-05-18
249966,C416140L,2022-05-18
249967,C416140L,2022-05-18
249968,C416140L,2022-05-18
249969,C416140L,2022-05-18
249971,C296750L,2022-05-01
249972,C296750L,2022-05-01
249990,C720246L,2022-05-19
249993,C594734L,2022-05-08
249994,C594734L,2022-05-08
249995,C209793L,2022-05-04
250002,C756226L,2022-05-25
250004,C981390L,2022-05-14
250005,C981390L,2022-05-14
250006,C981390L,2022-05-14
250007,C981390L,2022-05-14
250008,C981390L,2022-05-14
250009,C981390L,2022-05-14
250010,C981390L,2022-05-14
250011,C981390L,2022-05-14
250012,C981390L,2022-05-14
250013,C981390L,2022-05-14
250014,C981390L,2022-05-14
250016,C906160L,2022-05-21
250017,C125908L,2022-05-07
250021,C636518L,2022-05-15
250022,C636518L,2022-05-15
250023,C636518L,2022-05-15
250029,C793298L,2022-05-18
250030,C120297L,2022-05-16
250031,C120297L,2022-05-16
250032,C694851L,2022-05-08
250033,C694851L,2022-05-08
250034,C694851L,2022-05-08
250035,C694851L,2022-05-08
250036,C694851L,2022-05-08
250037,C694851L,2022-05-08
250038,C694851L,2022-05-08
250039,C694851L,2022-05-08
250044,C816440L,2022-05-25
250045,C816440L,2022-05-25
250046,C258547L,2022-05-12
250047,C258547L,2022-05-12
250048,C258547L,2022-05-12
250049,C258547L,2022-05-12
250052,C258547L,2022-05-12
250053,C258547L,2022-05-12
250054,C288992L,2022-05-10
250055,C288992L,2022-05-10
250056,C288992L,2022-05-10
250057,C288992L,2022-05-10
250061,C226934L,2022-05-28
250062,C226934L,2022-05-28
250063,C226934L,2022-05-28
250064,C226934L,2022-05-28
250065,C558720L,2022-05-22
250066,C767003L,2022-05-19
250067,C767003L,2022-05-19
250068,C620910L,2022-05-18
250071,C608449L,2022-05-03
250072,C608449L,2022-05-03
250073,C608449L,2022-05-03
250074,C608449L,2022-05-03
250075,C608449L,2022-05-03
250076,C122681L,2022-05-06
250077,C122681L,2022-05-06
250078,C122681L,2022-05-06
250080,C987138L,2022-05-10
250081,C987138L,2022-05-10
250082,C987138L,2022-05-10
250083,C987138L,2022-05-10
250085,C789520L,2022-05-27
250089,C521470L,2022-05-20
250090,C521470L,2022-05-20
250093,C824125L,2022-05-26
250094,C824125L,2022-05-26
250095,C824125L,2022-05-26
250096,C406545L,2022-05-11
250097,C406545L,2022-05-11
250100,C368235L,2022-05-22
250101,C368235L,2022-05-22
250102,C368235L,2022-05-22
250103,C368235L,2022-05-22
250104,C480014L,2022-05-20
250105,C480014L,2022-05-20
250108,C680995L,2022-05-11
250111,C273410L,2022-05-08
250112,C273410L,2022-05-08
250113,C796770L,2022-05-05
250123,C628264L,2022-05-17
250124,C575653L,2022-05-14
250134,C414273L,2022-05-15
250138,C265746L,2022-05-28
250147,C211602L,2022-05-08
250150,C211602L,2022-05-08
250151,C211602L,2022-05-08
250154,C816630L,2022-05-12
250156,C456512L,2022-05-22
250157,C456512L,2022-05-22
250158,C456512L,2022-05-22
250159,C865656L,2022-05-12
250161,C134893L,2022-05-27
250173,C334714L,2022-05-21
250176,C576135L,2022-05-24
250177,C576135L,2022-05-24
250178,C576135L,2022-05-24
250179,C576135L,2022-05-24
250180,C576135L,2022-05-24
250183,C576135L,2022-05-24
250184,C576135L,2022-05-24
250185,C576135L,2022-05-24
250186,C576135L,2022-05-24
250191,C576135L,2022-05-24
250194,C339873L,2022-05-19
250195,C339873L,2022-05-19
250197,C149429L,2022-05-23
250198,C149429L,2022-05-23
250200,C174700L,2022-05-27
250201,C174700L,2022-05-27
250202,C174700L,2022-05-27
250207,C884431L,2022-05-03
250208,C884431L,2022-05-03
250209,C884431L,2022-05-03
250211,C221206L,2022-05-13
250212,C221206L,2022-05-13
250213,C221206L,2022-05-13
250214,C221206L,2022-05-13
250215,C221206L,2022-05-13
250216,C221206L,2022-05-13
250218,C508250L,2022-05-25
250219,C508250L,2022-05-25
250222,C573781L,2022-05-24
250223,C573781L,2022-05-24
250224,C573781L,2022-05-24
250225,C573781L,2022-05-24
250226,C573781L,2022-05-24
250227,C573781L,2022-05-24
250228,C573781L,2022-05-24
250229,C573781L,2022-05-24
250230,C573781L,2022-05-24
250231,C573781L,2022-05-24
250232,C573781L,2022-05-24
250233,C573781L,2022-05-24
250234,C573781L,2022-05-24
250235,C573781L,2022-05-24
250236,C573781L,2022-05-24
250237,C573781L,2022-05-24
250238,C573781L,2022-05-24
250239,C573781L,2022-05-24
250240,C573781L,2022-05-24
250241,C573781L,2022-05-24
250246,C926465L,2022-05-26
250247,C926465L,2022-05-26
250248,C267044L,2022-05-14
250249,C550691L,2022-05-16
250250,C550691L,2022-05-16
250251,C550691L,2022-05-16
250252,C550691L,2022-05-16
250253,C550691L,2022-05-16
250254,C550691L,2022-05-16
250255,C550691L,2022-05-16
250256,C550691L,2022-05-16
250257,C550691L,2022-05-16
250258,C550691L,2022-05-16
250259,C550691L,2022-05-16
250260,C550691L,2022-05-16
250261,C550691L,2022-05-16
250262,C550691L,2022-05-16
250263,C550691L,2022-05-16
250264,C550691L,2022-05-16
250265,C335474L,2022-05-28
250280,C202039L,2022-05-04
250281,C202039L,2022-05-04
250282,C202039L,2022-05-04
250283,C202039L,2022-05-04
250284,C202039L,2022-05-04
250285,C202039L,2022-05-04
250286,C202039L,2022-05-04
250287,C202039L,2022-05-04
250292,C941587L,2022-05-21
250293,C941587L,2022-05-21
250294,C371576L,2022-05-13
250298,C215179L,2022-05-18
250299,C215179L,2022-05-18
250300,C215179L,2022-05-18
250301,C215179L,2022-05-18
250302,C215179L,2022-05-18
250303,C215179L,2022-05-18
250304,C215179L,2022-05-18
250328,C381921L,2022-05-17
250329,C205688L,2022-05-01
250331,C205447L,2022-05-11
250332,C205447L,2022-05-11
250333,C205447L,2022-05-11
250334,C205447L,2022-05-11
250335,C284934L,2022-05-06
250336,C284934L,2022-05-06
250342,C284934L,2022-05-06
250343,C284934L,2022-05-06
250344,C284934L,2022-05-06
250345,C460812L,2022-05-18
250346,C207163L,2022-05-13
250347,C207163L,2022-05-13
250349,C202572L,2022-05-08
250350,C202572L,2022-05-08
250351,C202572L,2022-05-08
250352,C202572L,2022-05-08
250354,C412935L,2022-05-17
250355,C412935L,2022-05-17
250356,C412935L,2022-05-17
250357,C412935L,2022-05-17
250358,C412935L,2022-05-17
250359,C412935L,2022-05-17
250360,C412935L,2022-05-17
250361,C412935L,2022-05-17
250362,C412935L,2022-05-17
250363,C412935L,2022-05-17
250364,C412935L,2022-05-17
250365,C848988L,2022-05-09
250366,C848988L,2022-05-09
250367,C848988L,2022-05-09
250373,C436467L,2022-05-05
250374,C999547L,2022-05-25
250376,C930393L,2022-05-24
250384,C899965L,2022-05-24
250385,C899965L,2022-05-24
250386,C899965L,2022-05-24
250391,C188301L,2022-05-15
250392,C441525L,2022-05-17
250394,C895638L,2022-05-10
250395,C895638L,2022-05-10
250396,C895638L,2022-05-10
250399,C929343L,2022-05-20
250400,C929343L,2022-05-20
250401,C929343L,2022-05-20
250402,C455675L,2022-05-15
250403,C455675L,2022-05-15
250404,C455675L,2022-05-15
250405,C455675L,2022-05-15
250406,C743853L,2022-05-07
250407,C505849L,2022-05-18
250408,C505849L,2022-05-18
250411,C901050L,2022-05-26
250412,C996981L,2022-05-25
250413,C318507L,2022-05-22
250414,C220989L,2022-05-09
250415,C927387L,2022-05-26
250416,C927387L,2022-05-26
250424,C121881L,2022-05-15
250432,C414165L,2022-05-01
250433,C414165L,2022-05-01
250434,C414165L,2022-05-01
250440,C294345L,2022-05-18
250441,C294345L,2022-05-18
250442,C294345L,2022-05-18
250453,C296772L,2022-05-02
250465,C584556L,2022-05-28
250466,C584556L,2022-05-28
250467,C584556L,2022-05-28
250468,C453888L,2022-05-28
250472,C137615L,2022-05-09
250473,C137615L,2022-05-09
250474,C137615L,2022-05-09
250475,C137615L,2022-05-09
250480,C137615L,2022-05-09
250485,C730311L,2022-05-12
250486,C730311L,2022-05-12
250487,C730311L,2022-05-12
250488,C730311L,2022-05-12
250489,C730311L,2022-05-12
250491,C730311L,2022-05-12
250495,C642210L,2022-05-27
250498,C478637L,2022-05-25
250504,C335766L,2022-05-13
250507,C517788L,2022-05-08
250508,C517788L,2022-05-08
250510,C836026L,2022-05-20
250511,C450179L,2022-05-26
250512,C450179L,2022-05-26
250514,C207505L,2022-05-28
250518,C821797L,2022-05-27
250519,C821797L,2022-05-27
250520,C821797L,2022-05-27
250521,C821797L,2022-05-27
250522,C821797L,2022-05-27
250523,C821797L,2022-05-27
250524,C821797L,2022-05-27
250525,C821797L,2022-05-27
250526,C821797L,2022-05-27
250527,C821797L,2022-05-27
250528,C821797L,2022-05-27
250529,C821797L,2022-05-27
250530,C821797L,2022-05-27
250531,C821797L,2022-05-27
250532,C821797L,2022-05-27
250533,C821797L,2022-05-27
250534,C821797L,2022-05-27
250535,C821797L,2022-05-27
250536,C821797L,2022-05-27
250537,C821797L,2022-05-27
250538,C821797L,2022-05-27
250546,C821797L,2022-05-27
250547,C821797L,2022-05-27
250548,C821797L,2022-05-27
250549,C821797L,2022-05-27
250550,C821797L,2022-05-27
250553,C821797L,2022-05-27
250554,C821797L,2022-05-27
250555,C821797L,2022-05-27
250556,C821797L,2022-05-27
250557,C821797L,2022-05-27
250558,C821797L,2022-05-27
250559,C821797L,2022-05-27
250571,C963796L,2022-05-04
250572,C963832L,2022-05-12
250577,C608033L,2022-05-02
250578,C608033L,2022-05-02
250579,C608033L,2022-05-02
250580,C608033L,2022-05-02
250581,C608033L,2022-05-02
250590,C760190L,2022-05-21
250592,C700789L,2022-05-22
250601,C306109L,2022-05-07
250602,C569116L,2022-05-06
250603,C569116L,2022-05-06
250607,C253022L,2022-05-14
250608,C253022L,2022-05-14
250609,C253022L,2022-05-14
250610,C253022L,2022-05-14
250614,C758397L,2022-05-11
250615,C758397L,2022-05-11
250616,C169410L,2022-05-25
250617,C169410L,2022-05-25
250618,C169410L,2022-05-25
250619,C169410L,2022-05-25
250620,C169410L,2022-05-25
250621,C169410L,2022-05-25
250626,C169410L,2022-05-25
250627,C707489L,2022-05-02
250628,C707489L,2022-05-02
250629,C707489L,2022-05-02
250632,C682041L,2022-05-11
250633,C682041L,2022-05-11
250635,C747147L,2022-05-14
250636,C747147L,2022-05-14
250637,C747147L,2022-05-14
250638,C747147L,2022-05-14
250639,C747147L,2022-05-14
250640,C747147L,2022-05-14
250641,C747147L,2022-05-14
250642,C747147L,2022-05-14
250643,C747147L,2022-05-14
250644,C747147L,2022-05-14
250645,C747147L,2022-05-14
250646,C747147L,2022-05-14
250655,C432338L,2022-05-18
250660,C137908L,2022-05-24
250661,C137908L,2022-05-24
250662,C137908L,2022-05-24
250663,C137908L,2022-05-24
250664,C137908L,2022-05-24
250665,C137908L,2022-05-24
250666,C137908L,2022-05-24
250667,C137908L,2022-05-24
250673,C290137L,2022-05-04
250679,C328560L,2022-05-25
250680,C328560L,2022-05-25
250681,C328560L,2022-05-25
250687,C951667L,2022-05-02
250688,C951667L,2022-05-02
250689,C951667L,2022-05-02
250690,C951667L,2022-05-02
250695,C951667L,2022-05-02
250696,C951667L,2022-05-02
250697,C951667L,2022-05-02
250698,C951667L,2022-05-02
250700,C802417L,2022-05-05
250701,C802417L,2022-05-05
250702,C782086L,2022-05-01
250703,C567119L,2022-05-13
250705,C573318L,2022-05-06
250715,C196040L,2022-05-25
250717,C814869L,2022-05-22
250720,C427266L,2022-05-13
250721,C427266L,2022-05-13
250722,C427266L,2022-05-13
250723,C427266L,2022-05-13
250724,C427266L,2022-05-13
250725,C427266L,2022-05-13
250733,C827912L,2022-05-15
250734,C827912L,2022-05-15
250735,C827912L,2022-05-15
250736,C827912L,2022-05-15
250737,C827912L,2022-05-15
250742,C298777L,2022-05-28
250743,C298777L,2022-05-28
250750,C825827L,2022-05-18
250753,C385694L,2022-05-11
250754,C281107L,2022-05-01
250767,C782240L,2022-05-22
250769,C825985L,2022-05-16
250770,C825985L,2022-05-16
250771,C825985L,2022-05-16
250772,C825985L,2022-05-16
250782,C825985L,2022-05-16
250783,C825985L,2022-05-16
250784,C825985L,2022-05-16
250785,C825985L,2022-05-16
250786,C825985L,2022-05-16
250787,C825985L,2022-05-16
250788,C825985L,2022-05-16
250789,C825985L,2022-05-16
250790,C825985L,2022-05-16
250791,C825985L,2022-05-16
250792,C825985L,2022-05-16
250793,C341331L,2022-05-14
250797,C760836L,2022-05-27
250799,C226676L,2022-05-20
250800,C226676L,2022-05-20
250801,C226676L,2022-05-20
250808,C474906L,2022-05-01
250809,C474906L,2022-05-01
250813,C739712L,2022-05-23
250814,C692209L,2022-05-23
250815,C692209L,2022-05-23
250816,C267007L,2022-05-03
250817,C267007L,2022-05-03
250818,C267007L,2022-05-03
250819,C514118L,2022-05-28
250823,C355644L,2022-05-08
250825,C230660L,2022-05-28
250826,C339924L,2022-05-26
250827,C339924L,2022-05-26
250833,C339924L,2022-05-26
250834,C339924L,2022-05-26
250835,C339924L,2022-05-26
250836,C339924L,2022-05-26
250837,C339924L,2022-05-26
250838,C339924L,2022-05-26
250842,C339924L,2022-05-26
250843,C339924L,2022-05-26
250844,C339924L,2022-05-26
250848,C339924L,2022-05-26
250849,C339924L,2022-05-26
250850,C339924L,2022-05-26
250851,C339924L,2022-05-26
250852,C339924L,2022-05-26
250873,C870817L,2022-05-20
250874,C870817L,2022-05-20
250875,C870817L,2022-05-20
250877,C360264L,2022-05-02
250878,C835555L,2022-05-05
250879,C835555L,2022-05-05
250880,C835555L,2022-05-05
250881,C835555L,2022-05-05
250882,C835555L,2022-05-05
250883,C835555L,2022-05-05
250910,C830873L,2022-05-02
250913,C238038L,2022-05-10
250916,C755224L,2022-05-16
250917,C755224L,2022-05-16
250929,C185968L,2022-05-06
250930,C185968L,2022-05-06
250931,C185968L,2022-05-06
250932,C185968L,2022-05-06
250933,C185968L,2022-05-06
250934,C860431L,2022-05-26
250935,C860431L,2022-05-26
250936,C860431L,2022-05-26
250937,C860431L,2022-05-26
250938,C860431L,2022-05-26
250939,C860431L,2022-05-26
250940,C860431L,2022-05-26
250941,C860431L,2022-05-26
250942,C860431L,2022-05-26
250943,C860431L,2022-05-26
250944,C860431L,2022-05-26
250945,C860431L,2022-05-26
250946,C860431L,2022-05-26
250947,C860431L,2022-05-26
250958,C304512L,2022-05-01
250959,C304512L,2022-05-01
250960,C304512L,2022-05-01
250961,C304512L,2022-05-01
250963,C412005L,2022-05-05
250964,C412005L,2022-05-05
250969,C906394L,2022-05-10
250971,C507439L,2022-05-02
250972,C507439L,2022-05-02
250973,C507439L,2022-05-02
250974,C507439L,2022-05-02
250975,C507439L,2022-05-02
250976,C507439L,2022-05-02
250979,C444529L,2022-05-20
250994,C674626L,2022-05-27
250995,C674626L,2022-05-27
250996,C674626L,2022-05-27
250997,C674626L,2022-05-27
250998,C674626L,2022-05-27
251007,C870938L,2022-05-24
251008,C870938L,2022-05-24
251009,C870938L,2022-05-24
251010,C870938L,2022-05-24
251012,C296767L,2022-05-06
251016,C851756L,2022-05-24
251017,C851756L,2022-05-24
251025,C949184L,2022-05-25
251026,C949184L,2022-05-25
251027,C949184L,2022-05-25
251028,C949184L,2022-05-25
251029,C949184L,2022-05-25
251045,C504951L,2022-05-15
251046,C361494L,2022-05-11
251047,C361494L,2022-05-11
251048,C361494L,2022-05-11
251049,C361494L,2022-05-11
251050,C140924L,2022-05-08
251051,C140924L,2022-05-08
251052,C140924L,2022-05-08
251054,C608054L,2022-05-19
251055,C608054L,2022-05-19
251057,C602706L,2022-05-04
251058,C836005L,2022-05-14
251059,C859274L,2022-05-19
251062,C660077L,2022-05-27
251064,C550252L,2022-05-12
251065,C550252L,2022-05-12
251071,C819248L,2022-05-15
251072,C351369L,2022-05-25
251075,C698891L,2022-05-11
251081,C695309L,2022-05-20
251082,C695309L,2022-05-20
251088,C617101L,2022-05-05
251089,C617101L,2022-05-05
251105,C192476L,2022-05-05
251106,C192476L,2022-05-05
251107,C192476L,2022-05-05
251108,C586520L,2022-05-24
251110,C967280L,2022-05-05
251134,C623937L,2022-05-24
251135,C623937L,2022-05-24
251136,C623937L,2022-05-24
251137,C623937L,2022-05-24
251138,C623937L,2022-05-24
251139,C623937L,2022-05-24
251140,C534694L,2022-05-28
251143,C483459L,2022-05-22
251147,C375998L,2022-05-23
251148,C357954L,2022-05-12
251151,C294265L,2022-05-07
251152,C294265L,2022-05-07
251153,C294265L,2022-05-07
251155,C294265L,2022-05-07
251156,C294265L,2022-05-07
251157,C294265L,2022-05-07
251158,C294265L,2022-05-07
251163,C266300L,2022-05-27
251170,C465583L,2022-05-01
251172,C321404L,2022-05-15
251176,C518068L,2022-05-26
251177,C518068L,2022-05-26
251182,C687480L,2022-05-06
251183,C687480L,2022-05-06
251184,C687480L,2022-05-06
251192,C684597L,2022-05-24
251193,C684597L,2022-05-24
251194,C684597L,2022-05-24
251195,C684597L,2022-05-24
251196,C684597L,2022-05-24
251197,C684597L,2022-05-24
251198,C684597L,2022-05-24
251199,C684597L,2022-05-24
251208,C818119L,2022-05-11
251209,C818119L,2022-05-11
251210,C818119L,2022-05-11
251211,C818119L,2022-05-11
251212,C920213L,2022-05-10
251213,C920213L,2022-05-10
251215,C920213L,2022-05-10
251216,C920213L,2022-05-10
251217,C920213L,2022-05-10
251220,C792297L,2022-05-04
251221,C792297L,2022-05-04
251227,C567762L,2022-05-16
251228,C593383L,2022-05-10
251231,C810938L,2022-05-10
251232,C810938L,2022-05-10
251233,C810938L,2022-05-10
251234,C810938L,2022-05-10
251237,C930106L,2022-05-16
251238,C119859L,2022-05-04
251243,C314966L,2022-05-06
251252,C317128L,2022-05-19
251253,C317128L,2022-05-19
251254,C317128L,2022-05-19
251255,C317128L,2022-05-19
251256,C317128L,2022-05-19
251257,C317128L,2022-05-19
251260,C595151L,2022-05-05
251266,C881176L,2022-05-10
251267,C525934L,2022-05-28
251269,C205384L,2022-05-09
251270,C205384L,2022-05-09
251271,C205384L,2022-05-09
251272,C205384L,2022-05-09
251273,C205384L,2022-05-09
251274,C205384L,2022-05-09
251275,C205384L,2022-05-09
251276,C205384L,2022-05-09
251277,C205384L,2022-05-09
251278,C205384L,2022-05-09
251279,C205384L,2022-05-09
251280,C205384L,2022-05-09
251281,C205384L,2022-05-09
251282,C205384L,2022-05-09
251283,C205384L,2022-05-09
251284,C205384L,2022-05-09
251288,C142700L,2022-05-10
251289,C142700L,2022-05-10
251290,C142700L,2022-05-10
251307,C639709L,2022-05-23
251308,C947370L,2022-05-12
251309,C947370L,2022-05-12
251310,C947370L,2022-05-12
251311,C947370L,2022-05-12
251312,C947370L,2022-05-12
251313,C947370L,2022-05-12
251314,C947370L,2022-05-12
251315,C947370L,2022-05-12
251316,C947370L,2022-05-12
251317,C947370L,2022-05-12
251318,C947370L,2022-05-12
251319,C947370L,2022-05-12
251327,C449779L,2022-05-14
251328,C449779L,2022-05-14
251329,C449779L,2022-05-14
251330,C449779L,2022-05-14
251338,C865604L,2022-05-03
251339,C865604L,2022-05-03
251340,C865604L,2022-05-03
251341,C865604L,2022-05-03
251342,C865604L,2022-05-03
251343,C865604L,2022-05-03
251344,C865604L,2022-05-03
251345,C865604L,2022-05-03
251353,C162492L,2022-05-04
251354,C162492L,2022-05-04
251355,C162492L,2022-05-04
251356,C162492L,2022-05-04
251357,C162492L,2022-05-04
251358,C162492L,2022-05-04
251359,C162492L,2022-05-04
251360,C162492L,2022-05-04
251363,C148754L,2022-05-07
251365,C148754L,2022-05-07
251366,C400939L,2022-05-20
251369,C948093L,2022-05-24
251370,C948093L,2022-05-24
251371,C948093L,2022-05-24
251379,C903477L,2022-05-13
251381,C472447L,2022-05-14
251384,C130562L,2022-05-21
251385,C130562L,2022-05-21
251386,C130562L,2022-05-21
251387,C253465L,2022-05-17
251391,C390614L,2022-05-18
251401,C477418L,2022-05-04
251402,C477418L,2022-05-04
251403,C477418L,2022-05-04
251404,C477418L,2022-05-04
251405,C477418L,2022-05-04
251406,C477418L,2022-05-04
251411,C780192L,2022-05-05
251436,C810487L,2022-05-03
251438,C744814L,2022-05-15
251439,C744814L,2022-05-15
251442,C744814L,2022-05-15
251444,C695106L,2022-05-04
251449,C679749L,2022-05-02
251450,C679749L,2022-05-02
251451,C679749L,2022-05-02
251452,C679749L,2022-05-02
251453,C679749L,2022-05-02
251454,C679749L,2022-05-02
251455,C679749L,2022-05-02
251456,C679749L,2022-05-02
251466,C551247L,2022-05-15
251470,C138724L,2022-05-22
251472,C138724L,2022-05-22
251473,C138724L,2022-05-22
251474,C421236L,2022-05-21
251475,C421236L,2022-05-21
251480,C781665L,2022-05-22
251486,C848801L,2022-05-25
251487,C848801L,2022-05-25
251488,C848801L,2022-05-25
251501,C913149L,2022-05-06
251502,C913149L,2022-05-06
251510,C539079L,2022-05-10
251511,C539079L,2022-05-10
251512,C539079L,2022-05-10
251513,C539079L,2022-05-10
251514,C539079L,2022-05-10
251515,C539079L,2022-05-10
251522,C688295L,2022-05-27
251523,C688295L,2022-05-27
251524,C688295L,2022-05-27
251527,C688295L,2022-05-27
251545,C550646L,2022-05-25
251549,C986112L,2022-05-20
251553,C986112L,2022-05-20
251554,C986112L,2022-05-20
251555,C986112L,2022-05-20
251556,C986112L,2022-05-20
251557,C986112L,2022-05-20
251558,C986112L,2022-05-20
251559,C986112L,2022-05-20
251560,C986112L,2022-05-20
251561,C986112L,2022-05-20
251562,C986112L,2022-05-20
251575,C616250L,2022-05-13
251576,C125649L,2022-05-04
251577,C125649L,2022-05-04
251578,C125649L,2022-05-04
251579,C125649L,2022-05-04
251580,C125649L,2022-05-04
251587,C221541L,2022-05-08
251588,C221541L,2022-05-08
251589,C221541L,2022-05-08
251590,C221541L,2022-05-08
251591,C221541L,2022-05-08
251592,C221541L,2022-05-08
251593,C221541L,2022-05-08
251594,C221541L,2022-05-08
251595,C221541L,2022-05-08
251596,C221541L,2022-05-08
251597,C221541L,2022-05-08
251598,C221541L,2022-05-08
251599,C221541L,2022-05-08
251600,C221541L,2022-05-08
251601,C221541L,2022-05-08
251602,C221541L,2022-05-08
251617,C907271L,2022-05-11
251618,C907271L,2022-05-11
251619,C907271L,2022-05-11
251620,C907271L,2022-05-11
251622,C978636L,2022-05-24
251623,C375160L,2022-05-23
251625,C322998L,2022-05-28
251633,C558619L,2022-05-28
251634,C558619L,2022-05-28
251635,C558619L,2022-05-28
251636,C558619L,2022-05-28
251637,C558619L,2022-05-28
251641,C712682L,2022-05-23
251643,C712682L,2022-05-23
251650,C194931L,2022-05-16
251656,C434477L,2022-05-19
251664,C512446L,2022-05-20
251673,C477266L,2022-05-27
251674,C477266L,2022-05-27
251675,C477266L,2022-05-27
251678,C311389L,2022-05-15
251682,C628627L,2022-05-11
251686,C175318L,2022-05-16
251716,C708722L,2022-05-16
251717,C708722L,2022-05-16
251718,C708722L,2022-05-16
251719,C708722L,2022-05-16
251720,C708722L,2022-05-16
251721,C396219L,2022-05-07
251722,C598365L,2022-05-27
251723,C598365L,2022-05-27
251724,C328881L,2022-05-22
251727,C201288L,2022-05-15
251728,C201288L,2022-05-15
251729,C201288L,2022-05-15
251730,C201288L,2022-05-15
251731,C201288L,2022-05-15
251736,C542183L,2022-05-23
251737,C871061L,2022-05-08
251738,C871061L,2022-05-08
251739,C871061L,2022-05-08
251740,C871061L,2022-05-08
251741,C871061L,2022-05-08
251742,C871061L,2022-05-08
251743,C871061L,2022-05-08
251744,C871061L,2022-05-08
251745,C871061L,2022-05-08
251748,C439420L,2022-05-20
251749,C439420L,2022-05-20
251753,C139112L,2022-05-12
251754,C139112L,2022-05-12
251755,C139112L,2022-05-12
251757,C646831L,2022-05-10
251758,C646831L,2022-05-10
251759,C646831L,2022-05-10
251760,C227911L,2022-05-06
251761,C227911L,2022-05-06
251763,C411605L,2022-05-27
251765,C173422L,2022-05-28
251779,C380141L,2022-05-04
251781,C260593L,2022-05-25
251782,C260593L,2022-05-25
251784,C602423L,2022-05-05
251788,C379909L,2022-05-16
251789,C379909L,2022-05-16
251790,C808743L,2022-05-28
251791,C808743L,2022-05-28
251793,C658367L,2022-05-26
251794,C658367L,2022-05-26
251795,C658367L,2022-05-26
251796,C658367L,2022-05-26
251797,C658367L,2022-05-26
251798,C658367L,2022-05-26
251804,C607955L,2022-05-03
251805,C607955L,2022-05-03
251806,C516505L,2022-05-10
251811,C300972L,2022-05-25
251812,C300972L,2022-05-25
251813,C300972L,2022-05-25
251815,C959293L,2022-05-23
251816,C959293L,2022-05-23
251817,C959293L,2022-05-23
251819,C959293L,2022-05-23
251821,C899264L,2022-05-15
251822,C899264L,2022-05-15
251824,C660155L,2022-05-21
251825,C824357L,2022-05-17
251826,C824357L,2022-05-17
251845,C824945L,2022-05-28
251846,C824945L,2022-05-28
251847,C824945L,2022-05-28
251858,C650045L,2022-05-09
251865,C560099L,2022-05-12
251866,C560099L,2022-05-12
251868,C557074L,2022-05-20
251870,C557074L,2022-05-20
251871,C557074L,2022-05-20
251872,C557074L,2022-05-20
251873,C557074L,2022-05-20
251874,C557074L,2022-05-20
251875,C557074L,2022-05-20
251876,C557074L,2022-05-20
251877,C557074L,2022-05-20
251878,C557074L,2022-05-20
251879,C557074L,2022-05-20
251901,C693975L,2022-05-17
251902,C693975L,2022-05-17
251903,C693975L,2022-05-17
251904,C693975L,2022-05-17
251905,C693975L,2022-05-17
251906,C693975L,2022-05-17
251914,C400630L,2022-05-16
251921,C254384L,2022-05-03
251923,C254384L,2022-05-03
251936,C265516L,2022-05-19
251937,C265516L,2022-05-19
251944,C681091L,2022-05-23
251955,C865169L,2022-05-25
251958,C865169L,2022-05-25
251959,C865169L,2022-05-25
251960,C865169L,2022-05-25
251961,C865169L,2022-05-25
251962,C865169L,2022-05-25
251971,C865169L,2022-05-25
251973,C865169L,2022-05-25
251974,C865169L,2022-05-25
251975,C865169L,2022-05-25
251976,C865169L,2022-05-25
